STATION,X_TWD97,Y_TWD97,monthly,time,DIFFDISP,Layer_1,Layer_2,Layer_3,Layer_4,Layer_All
HAIFENG,2629140.25143,171150.145528,43,2019-11-01,-2.539132765478253,0.0,-1.0,-1.0,,-2.0
HONGLUN,2620454.90228,183487.975804,43,2019-11-01,-4.338112513523536,-2.0,-2.0,-2.0,1.0,-5.0
HUNAN,2649583.28339,197073.456957,43,2019-11-01,-4.323027166276593,1.0,-1.0,-2.0,-3.0,-5.0
HUWEI,2623606.30661,192041.068482,43,2019-11-01,-3.1044687016251236,0.0,-1.0,1.0,-1.0,-1.0
JIANYANG,2614756.24677,163506.218274,43,2019-11-01,-7.393045521574807,-2.0,-3.0,0.0,,-5.0
JIAXING,2616146.2859,194875.077945,43,2019-11-01,-3.865570069449235,-1.0,-3.0,-1.0,0.0,-5.0
JINHU_XIN,2607660.55516,163232.543019,43,2019-11-01,-1.6138278030426252,-1.0,-5.0,0.0,-0.0,-6.0
KECUO,2613831.28827,182075.186777,43,2019-11-01,-6.126794668471184,1.0,-2.0,-6.0,1.0,-6.0
LONGYAN,2624184.90663,179646.08447,43,2019-11-01,-5.443744081461198,-1.0,-1.0,0.0,0.0,-2.0
LUNFENG_XIN,2624237.88582,169449.452593,43,2019-11-01,0.38668905417892424,-1.0,-4.0,-1.0,0.0,-6.0
NANGUANG,2612049.8387,170402.550017,43,2019-11-01,-3.4961031030159546,-3.0,-1.0,-1.0,-2.0,-7.0
NEILIAO,2611723.34283,184142.181573,43,2019-11-01,-1.9901357343299062,-2.0,-6.0,0.0,-2.0,-10.0
QIAOYI,2637964.78657,196150.707581,43,2019-11-01,-2.3429701667497103,-2.0,0.0,-1.0,0.0,-3.0
TANQIFENXIAO,2599940.93758,176526.188454,43,2019-11-01,-3.4067267226084645,-2.0,-3.0,1.0,0.0,-4.0
TUKU,2620611.25819,187772.134694,43,2019-11-01,-1.34614813757907,-3.0,-3.0,-0.0,-2.0,-8.0
XIGANG,2639733.1713,177634.127419,43,2019-11-01,-5.468105545568099,0.0,-1.0,0.0,-1.0,-2.0
XINGHUA,2643201.13881,188364.082858,43,2019-11-01,-5.6525256647485085,-1.0,1.0,-1.0,1.0,0.0
XINJIE,2644119.88134,179743.007588,43,2019-11-01,0.1449739890048902,-1.0,0.0,-1.0,1.0,-1.0
XINPI,2598087.955,181888.900806,43,2019-11-01,-4.76051660740603,1.0,2.0,0.0,-1.0,2.0
XINSHENG,2648279.21795,188342.160622,43,2019-11-01,-5.38660208291911,-1.0,-1.0,-1.0,-1.0,-4.0
XINXING,2626356.24719,170721.169691,43,2019-11-01,-3.7484201279487217,-4.0,2.0,-1.0,0.0,-3.0
XIUTAN,2617397.2418,183652.118876,43,2019-11-01,-3.04270416043872,-3.0,-3.0,-2.0,0.0,-8.0
XIZHOU,2638501.0722,199069.972355,43,2019-11-01,-4.024214946739917,-1.0,1.0,-1.0,1.0,0.0
YIWU,2604974.34087,167842.226707,43,2019-11-01,-5.650053459304901,-1.0,-3.0,0.0,-2.0,-6.0
YUANCHANG,2616803.26394,179485.192133,43,2019-11-01,-0.6478005227453713,-3.0,-4.0,-2.0,1.0,-8.0
ZHENGMIN,2622974.24984,189571.083661,43,2019-11-01,-2.7036177413781655,-2.0,-1.0,0.0,-2.0,-5.0
ZHENNAN,2621720.32227,202939.032793,43,2019-11-01,0.3306730062317143,0.0,-2.0,1.0,-1.0,-2.0
ZHUTANG,2639635.48177,191944.07482,43,2019-11-01,0.9487077625947131,-1.0,0.0,-1.0,-1.0,-3.0
ANHE,2602035.47057,179539.204623,44,2019-12-01,-2.79053539696213,-1.0,-5.0,4.0,-2.0,-4.0
ANNAN,2626430.82924,173539.792947,44,2019-12-01,-2.3067659911994194,1.0,-1.0,-1.0,0.0,-1.0
BEICHEN,2608228.94939,178859.958807,44,2019-12-01,-3.650442643703212,0.0,-1.0,1.0,-1.0,-1.0
CANLIN,2608157.27696,173088.151033,44,2019-12-01,-4.09323028719368,1.0,1.0,-1.0,0.0,1.0
DONGGUANG,2616755.31388,175783.144962,44,2019-12-01,-1.931070544025006,1.0,1.0,-1.0,0.0,1.0
DONGSHI,2595468.32293,163523.186557,44,2019-12-01,-3.0426779733776126,0.0,-2.0,0.0,-2.0,-4.0
ERLUN,2629865.28709,190429.148778,44,2019-12-01,-6.203427272125866,0.0,1.0,0.0,0.0,1.0
FENGAN,2631894.18276,171859.184496,44,2019-12-01,-3.9929664125195186,1.0,0.0,1.0,2.0,4.0
FENGRONG,2632016.259,179785.17549,44,2019-12-01,-3.803776879806602,2.0,1.0,-1.0,-1.0,1.0
GUANGFU,2626508.29835,189084.098343,44,2019-12-01,-4.777652954729379,0.0,3.0,-5.0,2.0,0.0
HAIFENG,2629140.25143,171150.145528,44,2019-12-01,-2.3663968204639714,2.0,2.0,0.0,,4.0
HONGLUN,2620454.90228,183487.975804,44,2019-12-01,-3.9297123122490207,1.0,1.0,1.0,0.0,3.0
HUNAN,2649583.28339,197073.456957,44,2019-12-01,-4.302739084539746,0.0,3.0,-0.0,3.0,6.0
HUWEI,2623606.30661,192041.068482,44,2019-12-01,-4.040256626781147,1.0,1.0,0.0,-0.0,2.0
JIANYANG,2614756.24677,163506.218274,44,2019-12-01,-5.0236551090907335,2.0,1.0,0.0,,3.0
JIAXING,2616146.2859,194875.077945,44,2019-12-01,-4.191237223456678,3.0,4.0,0.0,0.0,7.0
JINHU_XIN,2607660.55516,163232.543019,44,2019-12-01,-3.318465684348744,1.0,0.0,-1.0,-1.0,-1.0
KECUO,2613831.28827,182075.186777,44,2019-12-01,-4.675809852665999,-2.0,6.0,-1.0,0.0,3.0
LONGYAN,2624184.90663,179646.08447,44,2019-12-01,-5.015408073449011,0.0,4.0,0.0,-1.0,3.0
LUNFENG_XIN,2624237.88582,169449.452593,44,2019-12-01,-1.9795625690311027,0.0,-2.0,0.0,-1.0,-3.0
NANGUANG,2612049.8387,170402.550017,44,2019-12-01,-4.081690464708993,-3.0,-1.0,-1.0,0.0,-5.0
NEILIAO,2611723.34283,184142.181573,44,2019-12-01,-1.3540695711481836,1.0,8.0,-1.0,-1.0,7.0
QIAOYI,2637964.78657,196150.707581,44,2019-12-01,-3.7262419441397228,0.7637,-0.4246,-1.374,-6.36,-7.395
TANQIFENXIAO,2599940.93758,176526.188454,44,2019-12-01,-3.6752674785386374,-1.0,1.0,0.0,0.0,0.0
TUKU,2620611.25819,187772.134694,44,2019-12-01,-2.006061434527854,3.0,3.0,-3.0,3.0,6.0
XIGANG,2639733.1713,177634.127419,44,2019-12-01,-4.938597563399735,0.0,2.0,0.0,1.0,3.0
XINGHUA,2643201.13881,188364.082858,44,2019-12-01,-4.784006767000176,1.0,1.0,-1.0,-1.0,0.0
XINJIE,2644119.88134,179743.007588,44,2019-12-01,-1.766378009927774,1.0,2.0,0.0,0.0,3.0
XINPI,2598087.955,181888.900806,44,2019-12-01,-4.780194996160847,-2.0,-1.0,0.0,0.0,-3.0
XINSHENG,2648279.21795,188342.160622,44,2019-12-01,-5.0646986485349865,1.0,3.0,0.0,0.0,4.0
XINXING,2626356.24719,170721.169691,44,2019-12-01,-5.243172575620293,1.0,3.0,0.0,0.0,4.0
XIUTAN,2617397.2418,183652.118876,44,2019-12-01,-3.5234503287625163,7.0,4.0,-1.0,0.0,10.0
XIZHOU,2638501.0722,199069.972355,44,2019-12-01,-2.526928431549015,-1.0,0.0,2.0,-1.0,0.0
YIWU,2604974.34087,167842.226707,44,2019-12-01,-3.2599294407209505,2.0,0.0,-2.0,2.0,2.0
YUANCHANG,2616803.26394,179485.192133,44,2019-12-01,-1.5567959838147618,-2.0,8.0,-1.0,0.0,5.0
ZHENGMIN,2622974.24984,189571.083661,44,2019-12-01,-4.814567402076249,2.0,2.0,-2.0,2.0,4.0
ZHENNAN,2621720.32227,202939.032793,44,2019-12-01,-1.501605505133943,0.0,0.0,1.0,-1.0,0.0
ZHUTANG,2639635.48177,191944.07482,44,2019-12-01,-0.3831384311481012,0.0,1.0,0.0,1.0,2.0
ANHE,2602035.47057,179539.204623,45,2020-01-01,-2.457389003773837,-1.0,4.0,-3.0,7.0,7.0
ANNAN,2626430.82924,173539.792947,45,2020-01-01,-2.5887719551349515,-1.0,4.0,3.0,1.0,7.0
BEICHEN,2608228.94939,178859.958807,45,2020-01-01,-4.0650424734507755,2.0,2.0,1.0,0.0,5.0
CANLIN,2608157.27696,173088.151033,45,2020-01-01,-2.0080906778158716,-1.0,0.0,2.0,1.0,2.0
DONGGUANG,2616755.31388,175783.144962,45,2020-01-01,-1.8240206580119178,-1.0,2.0,0.0,2.0,3.0
DONGSHI,2595468.32293,163523.186557,45,2020-01-01,-2.480843079931451,0.0,5.0,1.0,3.0,9.0
ERLUN,2629865.28709,190429.148778,45,2020-01-01,-5.725459866477525,1.0,1.0,1.0,1.0,4.0
FENGAN,2631894.18276,171859.184496,45,2020-01-01,-3.7141937534264544,2.0,3.0,0.0,0.0,5.0
FENGRONG,2632016.259,179785.17549,45,2020-01-01,-3.3955333744657574,0.0,4.0,2.0,2.0,8.0
GUANGFU,2626508.29835,189084.098343,45,2020-01-01,-3.974884917812824,0.0,2.0,-1.0,0.0,1.0
HAIFENG,2629140.25143,171150.145528,45,2020-01-01,-2.247915864063823,-1.092,-1.501,0.1296,,-2.463
HONGLUN,2620454.90228,183487.975804,45,2020-01-01,-3.1784189042024478,2.0,4.0,1.0,0.0,7.0
HUNAN,2649583.28339,197073.456957,45,2020-01-01,-2.813949885013286,0.0,2.0,0.0,-1.0,1.0
HUWEI,2623606.30661,192041.068482,45,2020-01-01,-3.8556986745190285,0.0,2.0,-1.0,2.0,3.0
JIANYANG,2614756.24677,163506.218274,45,2020-01-01,-3.04018524553188,0.5054,-1.777,,,-1.271
JIAXING,2616146.2859,194875.077945,45,2020-01-01,-3.0577250886840153,-1.0,-3.0,0.0,0.0,-4.0
JINHU_XIN,2607660.55516,163232.543019,45,2020-01-01,-3.9780721644092076,0.0,8.0,2.0,0.0,10.0
KECUO,2613831.28827,182075.186777,45,2020-01-01,-3.192719517630535,1.0,-1.0,1.0,-1.0,0.0
LONGYAN,2624184.90663,179646.08447,45,2020-01-01,-3.6023302904132386,1.0,4.0,0.0,2.0,7.0
LUNFENG_XIN,2624237.88582,169449.452593,45,2020-01-01,-3.8637927420986213,3.0,10.0,1.0,0.0,14.0
NANGUANG,2612049.8387,170402.550017,45,2020-01-01,-3.5551266585899874,3.441,2.367,1.079,-0.1019,6.785
NEILIAO,2611723.34283,184142.181573,45,2020-01-01,-2.6149281462121836,0.0,-3.0,2.0,0.0,-1.0
QIAOYI,2637964.78657,196150.707581,45,2020-01-01,-3.4448140571209693,0.2366,0.4246,0.3743,-8.64,-7.605
TANQIFENXIAO,2599940.93758,176526.188454,45,2020-01-01,-3.4887999770493736,2.0,2.0,-1.0,1.0,4.0
TUKU,2620611.25819,187772.134694,45,2020-01-01,-3.2519986100280724,0.0,2.0,0.0,0.0,2.0
XIGANG,2639733.1713,177634.127419,45,2020-01-01,-3.4485837771339414,0.0,3.0,0.0,2.0,5.0
XINGHUA,2643201.13881,188364.082858,45,2020-01-01,-3.6052532152948644,-3.0,2.0,0.0,0.0,-1.0
XINJIE,2644119.88134,179743.007588,45,2020-01-01,-2.5805767072839574,0.0,1.0,2.0,0.0,3.0
XINPI,2598087.955,181888.900806,45,2020-01-01,-4.234662823033375,-1.0,0.0,1.0,0.0,0.0
XINSHENG,2648279.21795,188342.160622,45,2020-01-01,-3.1408653363238357,0.0,2.0,1.0,0.0,3.0
XINXING,2626356.24719,170721.169691,45,2020-01-01,-3.7645244974288095,1.0,6.0,1.0,0.0,8.0
XIUTAN,2617397.2418,183652.118876,45,2020-01-01,-2.629633912589523,-4.0,-1.0,4.0,1.0,0.0
XIZHOU,2638501.0722,199069.972355,45,2020-01-01,-1.9775872167740967,1.0,-1.0,-1.0,1.0,0.0
YIWU,2604974.34087,167842.226707,45,2020-01-01,-2.359051524719856,1.0,5.0,4.0,1.0,11.0
YUANCHANG,2616803.26394,179485.192133,45,2020-01-01,-3.3410189687509417,-2.0,-4.0,0.0,-1.0,-7.0
ZHENGMIN,2622974.24984,189571.083661,45,2020-01-01,-5.166002288908344,0.0,1.0,3.0,-3.0,1.0
ZHENNAN,2621720.32227,202939.032793,45,2020-01-01,-2.8016938900628277,-2.0,-2.0,-2.0,1.0,-5.0
ZHUTANG,2639635.48177,191944.07482,45,2020-01-01,-2.190498820115868,0.0,1.0,0.0,0.0,1.0
ANHE,2602035.47057,179539.204623,46,2020-02-01,-1.6710586221850365,1.0,-6.0,-1.0,-1.0,-7.0
ANNAN,2626430.82924,173539.792947,46,2020-02-01,-1.834650316757346,0.0,-2.0,-1.0,1.0,-2.0
BEICHEN,2608228.94939,178859.958807,46,2020-02-01,-2.1983046371125,-1.0,-5.0,-3.0,2.0,-7.0
CANLIN,2608157.27696,173088.151033,46,2020-02-01,0.30442745570262836,-5.0,-7.0,-1.0,-0.0,-13.0
DONGGUANG,2616755.31388,175783.144962,46,2020-02-01,-0.8015460164359245,-4.0,-5.0,-1.0,-1.0,-11.0
DONGSHI,2595468.32293,163523.186557,46,2020-02-01,-1.2968559133435795,1.0,-3.0,0.0,-0.0,-2.0
ERLUN,2629865.28709,190429.148778,46,2020-02-01,-5.026751173569231,-1.0,-1.0,-2.0,1.0,-3.0
FENGAN,2631894.18276,171859.184496,46,2020-02-01,-3.4682962971572886,-3.0,1.0,0.0,-1.0,-3.0
FENGRONG,2632016.259,179785.17549,46,2020-02-01,-2.237754777267087,-1.0,-3.0,-1.0,-1.0,-6.0
GUANGFU,2626508.29835,189084.098343,46,2020-02-01,-4.527159433082361,-1.0,-5.0,1.0,0.0,-5.0
HAIFENG,2629140.25143,171150.145528,46,2020-02-01,-1.9807709120225214,1.092,4.5,-0.1296,,5.46
HONGLUN,2620454.90228,183487.975804,46,2020-02-01,-2.6465273664278923,-4.0,-4.0,-1.0,-1.0,-10.0
HUNAN,2649583.28339,197073.456957,46,2020-02-01,-0.8131449037244716,-1.0,-2.0,0.0,-1.0,-4.0
HUWEI,2623606.30661,192041.068482,46,2020-02-01,-2.0139494329706538,-1.0,-3.0,-2.0,-0.0,-6.0
JIANYANG,2614756.24677,163506.218274,46,2020-02-01,-4.595534203500647,0.4944,4.777,,,5.273
JIAXING,2616146.2859,194875.077945,46,2020-02-01,-1.2190077325947068,-1.0,-7.0,-1.0,0.0,-9.0
JINHU_XIN,2607660.55516,163232.543019,46,2020-02-01,-3.6346064779023917,0.0,-4.0,-1.0,0.0,-5.0
KECUO,2613831.28827,182075.186777,46,2020-02-01,-4.376839613362783,-1.0,-6.0,-1.0,2.0,-6.0
LONGYAN,2624184.90663,179646.08447,46,2020-02-01,-2.4268787907647007,0.0,-4.0,-1.0,0.0,-5.0
LUNFENG_XIN,2624237.88582,169449.452593,46,2020-02-01,-5.162187132015248,-1.0,-4.0,0.0,-1.0,-6.0
NANGUANG,2612049.8387,170402.550017,46,2020-02-01,-2.4138314217806007,0.5586,1.633,0.921,0.1019,3.215
NEILIAO,2611723.34283,184142.181573,46,2020-02-01,-5.641586904149345,-2.0,-6.0,-1.0,0.0,-9.0
QIAOYI,2637964.78657,196150.707581,46,2020-02-01,-1.0867498893048442,-1.0,0.0,-1.0,3.0,1.0
TANQIFENXIAO,2599940.93758,176526.188454,46,2020-02-01,-2.953224479087162,0.0,-4.0,0.0,1.0,-3.0
TUKU,2620611.25819,187772.134694,46,2020-02-01,-4.982522032773191,-2.0,-5.0,-1.0,-1.0,-9.0
XIGANG,2639733.1713,177634.127419,46,2020-02-01,-2.599124373639787,-1.0,-1.0,0.0,0.0,-2.0
XINGHUA,2643201.13881,188364.082858,46,2020-02-01,-3.4850033105609524,-2.0,-2.0,1.0,-1.0,-4.0
XINJIE,2644119.88134,179743.007588,46,2020-02-01,-1.8290185515583668,0.0,-1.0,1.0,0.0,0.0
XINPI,2598087.955,181888.900806,46,2020-02-01,-2.84432247819955,-1.0,-3.0,-2.0,2.0,-4.0
XINSHENG,2648279.21795,188342.160622,46,2020-02-01,-0.6527055236013886,-1.0,-1.0,-1.0,1.0,-2.0
XINXING,2626356.24719,170721.169691,46,2020-02-01,-1.703214931331747,-1.0,-3.0,0.0,0.0,-4.0
XIUTAN,2617397.2418,183652.118876,46,2020-02-01,-1.0646470563620267,-5.0,-4.0,-3.0,-1.0,-13.0
XIZHOU,2638501.0722,199069.972355,46,2020-02-01,-2.0568394138558443,-1.0,0.0,-1.0,2.0,0.0
YIWU,2604974.34087,167842.226707,46,2020-02-01,-5.34791989963586,-1.0,-8.0,-5.0,-1.0,-15.0
YUANCHANG,2616803.26394,179485.192133,46,2020-02-01,-3.3406498861879332,-2.0,-5.0,2.0,-1.0,-6.0
ZHENGMIN,2622974.24984,189571.083661,46,2020-02-01,-4.579610160975704,-1.0,-3.0,-2.0,0.0,-6.0
ZHENNAN,2621720.32227,202939.032793,46,2020-02-01,-0.9265822142826271,0.0,-1.0,-1.0,-0.0,-2.0
ZHUTANG,2639635.48177,191944.07482,46,2020-02-01,-2.1691416086517394,-1.0,-2.0,1.0,0.0,-2.0
ANHE,2602035.47057,179539.204623,47,2020-03-01,-0.7034488407433874,-5.0,-3.0,-1.0,-2.0,-11.0
ANNAN,2626430.82924,173539.792947,47,2020-03-01,-0.08330282754079402,-4.0,-4.0,-2.0,0.0,-10.0
BEICHEN,2608228.94939,178859.958807,47,2020-03-01,0.29745527001864247,-3.0,-5.0,-2.0,-2.0,-12.0
CANLIN,2608157.27696,173088.151033,47,2020-03-01,0.8382104067715326,-1.0,-8.0,-5.0,0.0,-14.0
DONGGUANG,2616755.31388,175783.144962,47,2020-03-01,0.33797167198632116,-4.0,-5.0,-1.0,-1.0,-11.0
DONGSHI,2595468.32293,163523.186557,47,2020-03-01,-0.33364107113795716,-2.0,-7.0,-1.0,1.0,-9.0
ERLUN,2629865.28709,190429.148778,47,2020-03-01,-4.5486785876288405,-1.0,-2.0,0.0,0.0,-3.0
FENGAN,2631894.18276,171859.184496,47,2020-03-01,-3.543664511010252,1.0,-4.0,-0.0,1.0,-2.0
FENGRONG,2632016.259,179785.17549,47,2020-03-01,-1.0989687314066308,-4.0,-5.0,-1.0,1.0,-9.0
GUANGFU,2626508.29835,189084.098343,47,2020-03-01,-5.726891630692668,0.0,-1.0,-4.0,1.0,-4.0
HAIFENG,2629140.25143,171150.145528,47,2020-03-01,-1.631132689937433,0.0,-4.0,0.0,,-4.0
HONGLUN,2620454.90228,183487.975804,47,2020-03-01,-2.472223236082351,0.0,-7.0,-5.0,-2.0,-14.0
HUNAN,2649583.28339,197073.456957,47,2020-03-01,-0.3864416712208851,-2.0,-5.0,-2.0,0.0,-9.0
HUWEI,2623606.30661,192041.068482,47,2020-03-01,0.03395503360601678,-2.0,-2.0,-0.0,-1.0,-5.0
JIANYANG,2614756.24677,163506.218274,47,2020-03-01,-8.241981547159774,-1.0,-3.0,0.0,,-4.0
JIAXING,2616146.2859,194875.077945,47,2020-03-01,-0.434167776246535,-2.0,-5.0,-2.0,0.0,-9.0
JINHU_XIN,2607660.55516,163232.543019,47,2020-03-01,-2.4686837279432905,0.0,-7.0,-4.0,1.0,-10.0
KECUO,2613831.28827,182075.186777,47,2020-03-01,-6.955166129280931,-2.0,-6.0,0.0,-2.0,-10.0
LONGYAN,2624184.90663,179646.08447,47,2020-03-01,-2.3329009628981403,-3.0,-5.0,-1.0,0.0,-9.0
LUNFENG_XIN,2624237.88582,169449.452593,47,2020-03-01,-5.590531418402317,-1.0,-3.0,-1.0,0.0,-5.0
NANGUANG,2612049.8387,170402.550017,47,2020-03-01,-1.468213405710469,-8.0,-7.0,-2.0,-1.0,-18.0
NEILIAO,2611723.34283,184142.181573,47,2020-03-01,-7.58324881365119,0.0,-9.0,-4.0,1.0,-12.0
QIAOYI,2637964.78657,196150.707581,47,2020-03-01,1.435831640187205,-3.0,-2.0,-2.0,0.0,-7.0
TANQIFENXIAO,2599940.93758,176526.188454,47,2020-03-01,-2.671300350448834,-4.0,-6.0,-1.0,1.0,-10.0
TUKU,2620611.25819,187772.134694,47,2020-03-01,-5.8924199442507295,-1.0,-6.0,-1.0,-2.0,-10.0
XIGANG,2639733.1713,177634.127419,47,2020-03-01,-3.064313619896269,-1.0,-2.0,0.0,-2.0,-5.0
XINGHUA,2643201.13881,188364.082858,47,2020-03-01,-4.316232656558418,1.0,-4.0,1.0,-1.0,-3.0
XINJIE,2644119.88134,179743.007588,47,2020-03-01,-0.7984113594279421,-1.0,-2.0,-3.0,1.0,-5.0
XINPI,2598087.955,181888.900806,47,2020-03-01,-1.3502533577727778,0.0,-2.0,1.0,-2.0,-3.0
XINSHENG,2648279.21795,188342.160622,47,2020-03-01,0.6180447322865168,-3.0,-4.0,-1.0,-1.0,-9.0
XINXING,2626356.24719,170721.169691,47,2020-03-01,-2.1585721138811973,-2.0,-4.0,-6.0,0.0,-12.0
XIUTAN,2617397.2418,183652.118876,47,2020-03-01,-0.26450162677933364,-5.0,-7.0,-1.0,1.0,-12.0
XIZHOU,2638501.0722,199069.972355,47,2020-03-01,-1.5673809899000906,0.0,-1.0,0.0,-2.0,-3.0
YIWU,2604974.34087,167842.226707,47,2020-03-01,-8.473023542361567,-1.0,-10.0,-7.0,1.0,-17.0
YUANCHANG,2616803.26394,179485.192133,47,2020-03-01,-0.7087488751340311,-3.0,-8.0,1.0,0.0,-10.0
ZHENGMIN,2622974.24984,189571.083661,47,2020-03-01,-3.6823070114583856,-4.0,-2.0,-3.0,-2.0,-11.0
ZHENNAN,2621720.32227,202939.032793,47,2020-03-01,2.7860501629908083,-2.0,-3.0,-1.0,0.0,-6.0
ZHUTANG,2639635.48177,191944.07482,47,2020-03-01,0.10358152766049422,-1.0,-1.0,-2.0,1.0,-3.0
ANHE,2602035.47057,179539.204623,48,2020-04-01,-0.18788084778557798,-3.0,-9.0,-2.0,0.0,-14.0
ANNAN,2626430.82924,173539.792947,48,2020-04-01,1.9061005066749463,-2.0,-4.0,-2.0,0.0,-8.0
BEICHEN,2608228.94939,178859.958807,48,2020-04-01,1.6741240351911577,0.0,-7.0,0.0,1.0,-6.0
CANLIN,2608157.27696,173088.151033,48,2020-04-01,0.39371519743135586,1.0,-6.0,-4.0,0.0,-9.0
DONGGUANG,2616755.31388,175783.144962,48,2020-04-01,1.173824031698277,-3.0,-9.0,-3.0,1.0,-14.0
DONGSHI,2595468.32293,163523.186557,48,2020-04-01,-0.1728257717043233,1.0,-6.0,-2.0,-1.0,-8.0
ERLUN,2629865.28709,190429.148778,48,2020-04-01,-4.579139288162005,0.0,-1.0,-1.0,0.0,-2.0
FENGAN,2631894.18276,171859.184496,48,2020-04-01,-3.7637630481779043,-1.0,-1.0,-3.0,0.0,-5.0
FENGRONG,2632016.259,179785.17549,48,2020-04-01,-0.31530342206932394,-2.0,0.0,-2.0,-1.0,-5.0
GUANGFU,2626508.29835,189084.098343,48,2020-04-01,-6.888967221999669,0.0,-2.0,1.0,-2.0,-3.0
HAIFENG,2629140.25143,171150.145528,48,2020-04-01,-1.5902981249739234,0.0,-5.0,1.0,,-4.0
HONGLUN,2620454.90228,183487.975804,48,2020-04-01,-2.4595204719308397,0.0,0.0,1.0,-1.0,0.0
HUNAN,2649583.28339,197073.456957,48,2020-04-01,-1.4609242562369646,-2.0,-3.0,1.0,0.0,-4.0
HUWEI,2623606.30661,192041.068482,48,2020-04-01,0.8989983436582372,0.0,-1.0,-2.0,0.0,-3.0
JIANYANG,2614756.24677,163506.218274,48,2020-04-01,-11.143526200089948,0.0,-3.0,0.0,,-3.0
JIAXING,2616146.2859,194875.077945,48,2020-04-01,-1.1228310723992487,-2.0,1.0,0.0,0.0,-1.0
JINHU_XIN,2607660.55516,163232.543019,48,2020-04-01,-1.2268418101377694,-1.0,-3.0,-1.0,0.0,-5.0
KECUO,2613831.28827,182075.186777,48,2020-04-01,-9.213650804211005,0.0,-1.0,-2.0,-1.0,-4.0
LONGYAN,2624184.90663,179646.08447,48,2020-04-01,-2.8845574758510852,1.0,-5.0,-2.0,0.0,-6.0
LUNFENG_XIN,2624237.88582,169449.452593,48,2020-04-01,-6.305810915099488,-3.0,-4.0,0.0,-2.0,-9.0
NANGUANG,2612049.8387,170402.550017,48,2020-04-01,-0.9702071345789821,-4.0,-4.0,-1.0,-2.0,-11.0
NEILIAO,2611723.34283,184142.181573,48,2020-04-01,-6.824984367841595,-1.0,-3.0,-2.0,-2.0,-8.0
QIAOYI,2637964.78657,196150.707581,48,2020-04-01,2.811150330903204,2.0,0.0,0.0,0.0,2.0
TANQIFENXIAO,2599940.93758,176526.188454,48,2020-04-01,-2.6452375160981556,-6.0,-5.0,0.0,-1.0,-12.0
TUKU,2620611.25819,187772.134694,48,2020-04-01,-6.103489678791437,-2.0,-4.0,-5.0,1.0,-10.0
XIGANG,2639733.1713,177634.127419,48,2020-04-01,-4.277537919435207,1.0,0.0,-1.0,0.0,0.0
XINGHUA,2643201.13881,188364.082858,48,2020-04-01,-5.437137801977147,0.0,2.0,-2.0,0.0,0.0
XINJIE,2644119.88134,179743.007588,48,2020-04-01,-0.8332224646222562,0.0,0.0,0.0,0.0,0.0
XINPI,2598087.955,181888.900806,48,2020-04-01,-0.8445907215163012,-2.0,-2.0,0.0,0.0,-4.0
XINSHENG,2648279.21795,188342.160622,48,2020-04-01,0.8039073176829228,0.0,0.0,-1.0,-1.0,-2.0
XINXING,2626356.24719,170721.169691,48,2020-04-01,-5.423447628657177,-1.0,-4.0,2.0,0.0,-3.0
XIUTAN,2617397.2418,183652.118876,48,2020-04-01,-0.6014848710834088,-5.0,-4.0,-4.0,1.0,-12.0
XIZHOU,2638501.0722,199069.972355,48,2020-04-01,0.1790426511888483,0.0,0.0,-1.0,0.0,-1.0
YIWU,2604974.34087,167842.226707,48,2020-04-01,-11.761075725888768,1.0,-5.0,0.0,-3.0,-7.0
YUANCHANG,2616803.26394,179485.192133,48,2020-04-01,2.260826741741111,0.0,-8.0,-7.0,0.0,-15.0
ZHENGMIN,2622974.24984,189571.083661,48,2020-04-01,-4.648330128711277,1.0,-1.0,0.0,-1.0,-1.0
ZHENNAN,2621720.32227,202939.032793,48,2020-04-01,5.475962359346406,0.0,1.0,1.0,-1.0,1.0
ZHUTANG,2639635.48177,191944.07482,48,2020-04-01,1.639453834284596,1.0,0.0,-2.0,-1.0,-2.0
ANHE,2602035.47057,179539.204623,49,2020-05-01,0.22848899930923255,2.0,-13.0,1.0,-3.0,-13.0
ANNAN,2626430.82924,173539.792947,49,2020-05-01,2.9584894455006965,-3.0,-6.0,0.0,-2.0,-11.0
BEICHEN,2608228.94939,178859.958807,49,2020-05-01,1.5849512474408882,-1.0,-12.0,0.0,0.0,-13.0
CANLIN,2608157.27696,173088.151033,49,2020-05-01,0.22734922649111983,-5.0,-12.0,-3.0,-2.0,-22.0
DONGGUANG,2616755.31388,175783.144962,49,2020-05-01,1.4952132193855194,-5.0,-4.0,0.0,0.0,-9.0
DONGSHI,2595468.32293,163523.186557,49,2020-05-01,0.05691027035718602,0.0,-4.0,-1.0,-2.0,-7.0
ERLUN,2629865.28709,190429.148778,49,2020-05-01,-2.754609106856065,-2.0,-1.0,-1.0,-1.0,-5.0
FENGAN,2631894.18276,171859.184496,49,2020-05-01,-2.546701971075509,-2.0,-3.0,-1.0,-1.0,-7.0
FENGRONG,2632016.259,179785.17549,49,2020-05-01,0.546992055832441,-3.0,-4.0,-2.0,1.0,-8.0
GUANGFU,2626508.29835,189084.098343,49,2020-05-01,-4.78835913138566,0.0,-4.0,-1.0,-1.0,-6.0
HAIFENG,2629140.25143,171150.145528,49,2020-05-01,-1.3702079553974646,-1.0,-6.0,-3.0,,-10.0
