STATION	X_TWD97	Y_TWD97	monthly	time	DIFFDISP	Layer_1	Layer_2	Layer_3	Layer_4	Layer_All
JINHU_XIN	2607660.555	163232.543	52	20/8/01	-0.758963153	-1	3	1	0	3
KECUO	2613831.288	182075.1868	52	20/8/01	0.428769025	0	2	-2	0	0
LONGYAN	2624184.907	179646.0845	52	20/8/01	-1.583720822	0	1	-1	0	0
LUNFENG_XIN	2624237.886	169449.4526	52	20/8/01	-0.922720528	1	0	1	-2	0
NANGUANG	2612049.839	170402.55	52	20/8/01	-2.297065911	5	3	0	0	8
NEILIAO	2611723.343	184142.1816	52	20/8/01	1.036831927	-2	-3	-1	-2	-8
QIAOYI	2637964.787	196150.7076	52	20/8/01	-4.351779355	-2	0	-1	0	-3
TANQIFENXIAO	2599940.938	176526.1885	52	20/8/01	-5.96391557	1	2	0	1	4
TUKU	2620611.258	187772.1347	52	20/8/01	0.824382868	2	-2	-5	0	-5
XIGANG	2639733.171	177634.1274	52	20/8/01	-3.671299501	-2	1	-1	0	-2
XINGHUA	2643201.139	188364.0829	52	20/8/01	-3.962697868	0	-2	0	0	-2
XINJIE	2644119.881	179743.0076	52	20/8/01	-3.214480191	0	-2	0	0	-2
XINPI	2598087.955	181888.9008	52	20/8/01	-6.446808312	5	4	-2	1	8
XINSHENG	2648279.218	188342.1606	52	20/8/01	-1.971659321	-3	-2	-1	1	-5
XINXING	2626356.247	170721.1697	52	20/8/01	-2.098861069	2	0	-2	0	0
XIUTAN	2617397.242	183652.1189	52	20/8/01	-3.268978105	0	-2	1	-1	-2
XIZHOU	2638501.072	199069.9724	52	20/8/01	-1.255509466	-1	0	0	0	-1
YIWU	2604974.341	167842.2267	52	20/8/01	-1.147338828	1	5	0	2	8
YUANCHANG	2616803.264	179485.1921	52	20/8/01	-1.779981602	0	2	0	1	3
ZHENGMIN	2622974.25	189571.0837	52	20/8/01	-3.324322655	1	-3	0	0	-2
ZHENNAN	2621720.322	202939.0328	52	20/8/01	-7.137503344	-1	0	1	-2	-2
ZHUTANG	2639635.482	191944.0748	52	20/8/01	-7.148655962	-2	-1	0	0	-3
ANHE	2602035.471	179539.2046	53	20/9/01	-3.582531923	-4	6	1	2	5
ANNAN	2626430.829	173539.7929	53	20/9/01	-2.733396434	1	2	2	0	5
BEICHEN	2608228.949	178859.9588	53	20/9/01	0.362762143	1	3	0	0	4
CANLIN	2608157.277	173088.151	53	20/9/01	-1.978849717	2	5	3	2	12
DONGGUANG	2616755.314	175783.145	53	20/9/01	-1.238369815	-1	3	1	-1	2
DONGSHI	2595468.323	163523.1866	53	20/9/01	-0.250724578	0	6	0	0	6
ERLUN	2629865.287	190429.1488	53	20/9/01	-3.586645754	0	3	1	-1	3
FENGAN	2631894.183	171859.1845	53	20/9/01	-3.137682585	0	3	0	0	3
FENGRONG	2632016.259	179785.1755	53	20/9/01	-2.741028491	0	1	1	0	2
GUANGFU	2626508.298	189084.0983	53	20/9/01	-3.672629585	0	1	1	0	2
HAIFENG	2629140.251	171150.1455	53	20/9/01	-3.150808274	3	0	0		3
HONGLUN	2620454.902	183487.9758	53	20/9/01	-2.938548239	4	3	2	0	9
HUNAN	2649583.283	197073.457	53	20/9/01	-1.985470284	-1	1	0	0	0
HUWEI	2623606.307	192041.0685	53	20/9/01	-2.992638225	1	3	0	1	5
JIANYANG	2614756.247	163506.2183	53	20/9/01	-3.699307954	2	3	0		5
JIAXING	2616146.286	194875.0779	53	20/9/01	-2.078446633	2	7	1	0	10
JINHU_XIN	2607660.555	163232.543	53	20/9/01	0.467806188	1	4	0	1	6
JIUZHUANG	2614176.152	188781.0141	53	20/9/01	-3.069886475	1	7	1	1	10
KECUO	2613831.288	182075.1868	53	20/9/01	-2.032710306	5	-1	0	2	6
LONGYAN	2624184.907	179646.0845	53	20/9/01	-1.930162693	1	3	1	1	6
LUNFENG_XIN	2624237.886	169449.4526	53	20/9/01	2.276568677	1	6	0	1	8
NANGUANG	2612049.839	170402.55	53	20/9/01	-1.421161787	3	3	1	0	7
NEILIAO	2611723.343	184142.1816	53	20/9/01	-1.104479412	1	7	3	-1	10
QIAOYI	2637964.787	196150.7076	53	20/9/01	-1.520963449	2	-1	1	-1	1
TANQIFENXIAO	2599940.938	176526.1885	53	20/9/01	-4.420412895	2	7	1	-1	9
TUKU	2620611.258	187772.1347	53	20/9/01	0.921794065	-2	5	3	0	6
XIGANG	2639733.171	177634.1274	53	20/9/01	-3.044703948	1	2	-1	1	3
XINGHUA	2643201.139	188364.0829	53	20/9/01	-3.685018132	-1	0	1	-2	-2
XINJIE	2644119.881	179743.0076	53	20/9/01	0.013342382	1	2	1	1	5
XINPI	2598087.955	181888.9008	53	20/9/01	-5.331014787	1	2	2	-1	4
XINSHENG	2648279.218	188342.1606	53	20/9/01	-2.367478637	1	3	0	-1	3
XINXING	2626356.247	170721.1697	53	20/9/01	0.66310496	0	2	3	0	5
XIUTAN	2617397.242	183652.1189	53	20/9/01	-1.690324122	1	3	1	0	5
XIZHOU	2638501.072	199069.9724	53	20/9/01	-4.10026042	1	3	-1	-1	2
YIWU	2604974.341	167842.2267	53	20/9/01	-4.356245555	0	6	6	-1	11
YUANCHANG	2616803.264	179485.1921	53	20/9/01	-1.771184954	-3	0	3	0	0
ZHENGMIN	2622974.25	189571.0837	53	20/9/01	-0.103208738	0	2	1	0	3
ZHENNAN	2621720.322	202939.0328	53	20/9/01	-2.949005103	1	0	0	2	3
ZHUTANG	2639635.482	191944.0748	53	20/9/01	-3.922777349	2	0	-1	0	1
ANHE	2602035.471	179539.2046	54	20/10/01	-3.044654346	-3	-4	-4	2	-9
ANNAN	2626430.829	173539.7929	54	20/10/01	-2.282229405	-4	-4	-1	-1	-10
BEICHEN	2608228.949	178859.9588	54	20/10/01	1.309879529	-1	-6	3	1	-3
CANLIN	2608157.277	173088.151	54	20/10/01	-3.576432329	-3	-3	-1	1	-6
DONGGUANG	2616755.314	175783.145	54	20/10/01	-0.484699818	-4	-6	-1	-1	-12
DONGSHI	2595468.323	163523.1866	54	20/10/01	-0.549102717	0	-1	0	-1	-2
ERLUN	2629865.287	190429.1488	54	20/10/01	-4.594272515	0	-3	-1	0	-4
FENGAN	2631894.183	171859.1845	54	20/10/01	-2.825639164	-2	-2	-2	0	-6
FENGRONG	2632016.259	179785.1755	54	20/10/01	-2.664974023	-3	-2	-1	-1	-7
GUANGFU	2626508.298	189084.0983	54	20/10/01	-4.252037974	-1	-4	1	0	-4
HAIFENG	2629140.251	171150.1455	54	20/10/01	-2.631644306	-1	-5	-1		-7
HONGLUN	2620454.902	183487.9758	54	20/10/01	-3.201508909	-5	-7	-2	0	-14
HUNAN	2649583.283	197073.457	54	20/10/01	-2.086518176	0	-4	-2	0	-6
HUWEI	2623606.307	192041.0685	54	20/10/01	-2.074348672	-1	-4	-2	1	-6
JIANYANG	2614756.247	163506.2183	54	20/10/01	-6.527984844	-4	-7	0		-11
JIAXING	2616146.286	194875.0779	54	20/10/01	-2.012235402	-3	-6	-3	0	-12
JINHU_XIN	2607660.555	163232.543	54	20/10/01	0.279573424	-1	-8	-2	-1	-12
JIUZHUANG	2614176.152	188781.0141	54	20/10/01	-2.731586286	-1	-12	-3	-1	-17
KECUO	2613831.288	182075.1868	54	20/10/01	-5.304847232	-2	-7	0	-2	-11
LONGYAN	2624184.907	179646.0845	54	20/10/01	-3.245826426	-2	-7	-2	-2	-13
LUNFENG_XIN	2624237.886	169449.4526	54	20/10/01	3.00667465	-2	-11	-1	0	-14
NANGUANG	2612049.839	170402.55	54	20/10/01	-1.74180582	-10	-4	1	0	-13
NEILIAO	2611723.343	184142.1816	54	20/10/01	-2.295934658	-2	-13	-4	2	-17
QIAOYI	2637964.787	196150.7076	54	20/10/01	-0.339772208	0	0	-2	0	-2
TANQIFENXIAO	2599940.938	176526.1885	54	20/10/01	-3.456175475	-3	-2	1	-1	-5
TUKU	2620611.258	187772.1347	54	20/10/01	0.349472821	-3	-9	0	-1	-13
XIGANG	2639733.171	177634.1274	54	20/10/01	-3.741944845	1	-2	0	3	2
XINGHUA	2643201.139	188364.0829	54	20/10/01	-4.29563554	-2	0	-4	1	-5
XINJIE	2644119.881	179743.0076	54	20/10/01	1.271133552	-1	-1	-1	0	-3
XINPI	2598087.955	181888.9008	54	20/10/01	-4.346801733	-4	-1	0	-1	-6
XINSHENG	2648279.218	188342.1606	54	20/10/01	-3.879207521	-2	-5	0	-1	-8
XINXING	2626356.247	170721.1697	54	20/10/01	-0.765544169	-3	-8	-3	0	-14
XIUTAN	2617397.242	183652.1189	54	20/10/01	-1.689699717	-8	-6	-3	-1	-18
XIZHOU	2638501.072	199069.9724	54	20/10/01	-4.89568941	-1	-1	-1	1	-2
YIWU	2604974.341	167842.2267	54	20/10/01	-6.710014131	-1	-5	-4	0	-10
YUANCHANG	2616803.264	179485.1921	54	20/10/01	0.060494868	-5	-4	-3	-3	-15
ZHENGMIN	2622974.25	189571.0837	54	20/10/01	0.711977318	-1	-4	-2	-1	-8
ZHENNAN	2621720.322	202939.0328	54	20/10/01	1.086401938	-2	0	0	0	-2
ZHUTANG	2639635.482	191944.0748	54	20/10/01	0.073663553	-2	-1	0	-1	-4
ANHE	2602035.471	179539.2046	55	20/11/01	-3.039421976	0	4	2	-5	1
ANNAN	2626430.829	173539.7929	55	20/11/01	-2.143575741	2	-2	-1	-1	-2
BEICHEN	2608228.949	178859.9588	55	20/11/01	0.142145683	0	-1	-3	-1	-5
CANLIN	2608157.277	173088.151	55	20/11/01	-4.668793613	1	-2	-1	0	-2
DONGGUANG	2616755.314	175783.145	55	20/11/01	-0.517562908	-2	0	-1	0	-3
DONGSHI	2595468.323	163523.1866	55	20/11/01	-1.277707931	1	-2	1	0	0
ERLUN	2629865.287	190429.1488	55	20/11/01	-5.633277526	0	2	-2	0	0
FENGAN	2631894.183	171859.1845	55	20/11/01	-2.543665894	2	1	-1	-1	1
FENGRONG	2632016.259	179785.1755	55	20/11/01	-2.913666529	1	0	-1	0	0
GUANGFU	2626508.298	189084.0983	55	20/11/01	-3.864751087	0	0	-3	-1	-4
HAIFENG	2629140.251	171150.1455	55	20/11/01	-2.37765217	-1	2	1		2
HONGLUN	2620454.902	183487.9758	55	20/11/01	-3.122913644	-1	-1	-2	-1	-5
HUNAN	2649583.283	197073.457	55	20/11/01	-2.798006608	-1	2	-3	0	-2
HUWEI	2623606.307	192041.0685	55	20/11/01	-2.442760193	0	-2	-3	2	-3
JIANYANG	2614756.247	163506.2183	55	20/11/01	-6.364017609	0	-2	0		-2
JIAXING	2616146.286	194875.0779	55	20/11/01	-2.755172196	2	0	1	0	3
JINHU_XIN	2607660.555	163232.543	55	20/11/01	-0.447884309	0	-4	-2	0	-6
JIUZHUANG	2614176.152	188781.0141	55	20/11/01	-2.430765787	-2	-3	-1	0	-6
KECUO	2613831.288	182075.1868	55	20/11/01	-5.309171742	-1	0	-1	0	-2
LONGYAN	2624184.907	179646.0845	55	20/11/01	-3.995723587	1	-2	0	0	-1
LUNFENG_XIN	2624237.886	169449.4526	55	20/11/01	2.086363636	-2	-3	0	-3	-8
NANGUANG	2612049.839	170402.55	55	20/11/01	-2.369779801	-4	-4	-1	0	-9
NEILIAO	2611723.343	184142.1816	55	20/11/01	-1.373850837	0	0	-2	0	-2
QIAOYI	2637964.787	196150.7076	55	20/11/01	-0.801708082	-2	-2	0	0	-4
TANQIFENXIAO	2599940.938	176526.1885	55	20/11/01	-3.289586484	-5	-3	-1	2	-7
TUKU	2620611.258	187772.1347	55	20/11/01	-0.195168273	0	2	-4	0	-2
XIGANG	2639733.171	177634.1274	55	20/11/01	-3.936536895	-1	2	0	-1	0
XINGHUA	2643201.139	188364.0829	55	20/11/01	-4.100832301	2	1	0	-3	0
XINJIE	2644119.881	179743.0076	55	20/11/01	0.591966964	1	0	0	0	1
XINPI	2598087.955	181888.9008	55	20/11/01	-3.954608769	3	1	-1	2	5
XINSHENG	2648279.218	188342.1606	55	20/11/01	-5.187808468	2	1	-1	-1	1
XINXING	2626356.247	170721.1697	55	20/11/01	-3.26913746	2	1	0	0	3
XIUTAN	2617397.242	183652.1189	55	20/11/01	-2.341529555	2	2	-1	0	3
XIZHOU	2638501.072	199069.9724	55	20/11/01	-3.889219088	2	-1	1	-1	1
YIWU	2604974.341	167842.2267	55	20/11/01	-5.784675174	-1	-1	1	0	-1
YUANCHANG	2616803.264	179485.1921	55	20/11/01	1.103938303	3	-3	1	-1	0
ZHENGMIN	2622974.25	189571.0837	55	20/11/01	-0.298461283	-3	1	-1	-1	-4
ZHENNAN	2621720.322	202939.0328	55	20/11/01	2.203891792	1	-1	1	-1	0
ZHUTANG	2639635.482	191944.0748	55	20/11/01	1.713821069	0	-1	0	1	0
ANHE	2602035.471	179539.2046	56	20/12/01	-2.42061355	2	-5	1	3	1
ANNAN	2626430.829	173539.7929	56	20/12/01	-2.148419442	0	2	-1	0	1
BEICHEN	2608228.949	178859.9588	56	20/12/01	-1.442436937	-2	5	0	1	4
CANLIN	2608157.277	173088.151	56	20/12/01	-3.512196053	-2	1	0	-3	-4
DONGGUANG	2616755.314	175783.145	56	20/12/01	-0.496409404	-1	3	-1	0	1
DONGSHI	2595468.323	163523.1866	56	20/12/01	-1.368430891	0	-1	0	1	0
ERLUN	2629865.287	190429.1488	56	20/12/01	-5.090780317	0	1	1	-1	1
FENGAN	2631894.183	171859.1845	56	20/12/01	-1.829336935	0	0	1	1	2
FENGRONG	2632016.259	179785.1755	56	20/12/01	-2.433179015	1	0	0	0	1
GUANGFU	2626508.298	189084.0983	56	20/12/01	-2.03878507	0	2	0	0	2
HAIFENG	2629140.251	171150.1455	56	20/12/01	-2.01433892	0	0	2		2
HONGLUN	2620454.902	183487.9758	56	20/12/01	-2.149848625	3	5	-1	-1	6
HUNAN	2649583.283	197073.457	56	20/12/01	-2.2303117	1	2	0	0	3
HUWEI	2623606.307	192041.0685	56	20/12/01	-2.836864958	2	3	3	-3	5
JIANYANG	2614756.247	163506.2183	56	20/12/01	-2.892805762	1	0	0		1
JIAXING	2616146.286	194875.0779	56	20/12/01	-2.642227352	0	4	3	0	7
JINHU_XIN	2607660.555	163232.543	56	20/12/01	-1.101345517	-1	2	0	0	1
JIUZHUANG	2614176.152	188781.0141	56	20/12/01	-1.633899411	0	8	2	-1	9
KECUO	2613831.288	182075.1868	56	20/12/01	-2.812326093	-3	11	-2	0	6
LONGYAN	2624184.907	179646.0845	56	20/12/01	-2.696096431	0	4	-1	0	3
LUNFENG_XIN	2624237.886	169449.4526	56	20/12/01	0.23317796	1	1	1	0	3
NANGUANG	2612049.839	170402.55	56	20/12/01	-1.957341295	2	3	0	-2	3
NEILIAO	2611723.343	184142.1816	56	20/12/01	-0.140925389	0	9	0	0	9
QIAOYI	2637964.787	196150.7076	56	20/12/01	-1.457301213	0	2	-2	0	0
TANQIFENXIAO	2599940.938	176526.1885	56	20/12/01	-2.181713295	1	1	0	0	2
TUKU	2620611.258	187772.1347	56	20/12/01	-0.737235944	4	2	1	1	8
XIGANG	2639733.171	177634.1274	56	20/12/01	-2.46581327	2	1	1	-1	3
XINGHUA	2643201.139	188364.0829	56	20/12/01	-2.556437814	2	-2	2	1	3
XINJIE	2644119.881	179743.0076	56	20/12/01	-0.704863358	-1	-1	1	-1	-2
XINPI	2598087.955	181888.9008	56	20/12/01	-3.270521012	-1	0	0	0	-1
XINSHENG	2648279.218	188342.1606	56	20/12/01	-4.439366194	1	2	-2	1	2
XINXING	2626356.247	170721.1697	56	20/12/01	-3.282529783	-1	2	-2	0	-1
XIUTAN	2617397.242	183652.1189	56	20/12/01	-2.15926542	-1	5	-2	1	3
XIZHOU	2638501.072	199069.9724	56	20/12/01	-2.139294507	-2	1	-1	-2	-4
YIWU	2604974.341	167842.2267	56	20/12/01	-2.433583798	0	0	1	-2	-1
YUANCHANG	2616803.264	179485.1921	56	20/12/01	-0.061491807	-4	7	-1	0	2
ZHENGMIN	2622974.25	189571.0837	56	20/12/01	-1.407434064	2	1	1	-1	3
ZHENNAN	2621720.322	202939.0328	56	20/12/01	0.548725434	1	2	0	-2	1
ZHUTANG	2639635.482	191944.0748	56	20/12/01	0.449914152	0	2	-1	-1	0
ANHE	2602035.471	179539.2046	57	21/1/01	-1.881490327	-1	3	0	-1	1
ANNAN	2626430.829	173539.7929	57	21/1/01	-2.14738647	-1	-2	0	-1	-4
BEICHEN	2608228.949	178859.9588	57	21/1/01	-1.766926491	2	3	0	-1	4
CANLIN	2608157.277	173088.151	57	21/1/01	-1.064099644	0	4	-1	0	3
DONGGUANG	2616755.314	175783.145	57	21/1/01	-0.22769571	2	-4	-2	1	-3
DONGSHI	2595468.323	163523.1866	57	21/1/01	-0.672442632	-2	-12	0	-1	-15
ERLUN	2629865.287	190429.1488	57	21/1/01	-4.396312863	0	1	-1	0	0
FENGAN	2631894.183	171859.1845	57	21/1/01	-1.55045511	-1	-5	-5	0	-11
FENGRONG	2632016.259	179785.1755	57	21/1/01	-1.633139129	-1	1	-1	0	-1
GUANGFU	2626508.298	189084.0983	57	21/1/01	-0.974536577	1	0	-1	0	0
HAIFENG	2629140.251	171150.1455	57	21/1/01	-1.871780466	-3	-11	-3		-17
HONGLUN	2620454.902	183487.9758	57	21/1/01	-1.304638039	0	-1	4	2	5
HUNAN	2649583.283	197073.457	57	21/1/01	-0.561526214	-2	-1	-1	-3	-7
HUWEI	2623606.307	192041.0685	57	21/1/01	-2.311914852	-1	2	0	0	1
JIANYANG	2614756.247	163506.2183	57	21/1/01	-0.865330598	-2	-3	0		-5
JIAXING	2616146.286	194875.0779	57	21/1/01	-1.754052295	1	2	-1	0	2
JINHU_XIN	2607660.555	163232.543	57	21/1/01	-1.350712884	-2	-12	-5	-1	-20
JIUZHUANG	2614176.152	188781.0141	57	21/1/01	-0.708387583	1	8	0	1	10
KECUO	2613831.288	182075.1868	57	21/1/01	-1.269621266	2	-3	1	-1	-1
LONGYAN	2624184.907	179646.0845	57	21/1/01	-0.923280389	0	2	0	0	2
LUNFENG_XIN	2624237.886	169449.4526	57	21/1/01	-1.655436454	-3	-13	-3	-1	-20
NANGUANG	2612049.839	170402.55	57	21/1/01	-0.894666435	3	1	0	0	4
NEILIAO	2611723.343	184142.1816	57	21/1/01	-1.105419259	2	1	2	-2	3
QIAOYI	2637964.787	196150.7076	57	21/1/01	-0.94802208	1	0	0	-1	0
TANQIFENXIAO	2599940.938	176526.1885	57	21/1/01	-1.121345141	-3	4	0	0	1
TUKU	2620611.258	187772.1347	57	21/1/01	-1.952248993	-1	3	1	-2	1
XIGANG	2639733.171	177634.1274	57	21/1/01	-0.894314993	-2	-2	-1	1	-4
XINGHUA	2643201.139	188364.0829	57	21/1/01	-1.371364716	-3	1	-2	0	-4
XINJIE	2644119.881	179743.0076	57	21/1/01	-1.194704037	1	-1	0	-1	-1
XINPI	2598087.955	181888.9008	57	21/1/01	-2.434923586	-1	2	0	-1	0
XINSHENG	2648279.218	188342.1606	57	21/1/01	-2.390444942	-1	0	1	-2	-2
XINXING	2626356.247	170721.1697	57	21/1/01	-0.878311057	-2	-10	-6	0	-18
XIUTAN	2617397.242	183652.1189	57	21/1/01	-1.141742911	4	-3	2	0	3
XIZHOU	2638501.072	199069.9724	57	21/1/01	-1.453748483	0	-1	-1	1	-1
YIWU	2604974.341	167842.2267	57	21/1/01	-1.377905408	0	-1	-2	0	-3
YUANCHANG	2616803.264	179485.1921	57	21/1/01	-1.810625356	-2	-5	-2	1	-8
ZHENGMIN	2622974.25	189571.0837	57	21/1/01	-1.730772943	0	3	-1	1	3
ZHENNAN	2621720.322	202939.0328	57	21/1/01	-0.554160424	0	-1	-2	0	-3
ZHUTANG	2639635.482	191944.0748	57	21/1/01	-1.363168821	0	1	-1	-1	-1
ANHE	2602035.471	179539.2046	58	21/2/01	-1.069492952	-1	1	-3	3	0
ANNAN	2626430.829	173539.7929	58	21/2/01	-1.153838721	-2	0	0	1	-1
BEICHEN	2608228.949	178859.9588	58	21/2/01	-0.502916349	0	-8	-2	1	-9
CANLIN	2608157.277	173088.151	58	21/2/01	0.945650118	-5	-14	-3	2	-20
DONGGUANG	2616755.314	175783.145	58	21/2/01	0.431946604	-5	-4	0	-1	-10
DONGSHI	2595468.323	163523.1866	58	21/2/01	0.219425114	0	8	-2	1	7
ERLUN	2629865.287	190429.1488	58	21/2/01	-4.202709321	-2	-3	-1	-1	-7
FENGAN	2631894.183	171859.1845	58	21/2/01	-2.36646725	0	4	4	1	9
FENGRONG	2632016.259	179785.1755	58	21/2/01	-0.777789269	-1	-2	-1	0	-4
GUANGFU	2626508.298	189084.0983	58	21/2/01	-2.176986172	-1	-4	-1	-3	-9
HAIFENG	2629140.251	171150.1455	58	21/2/01	-1.840559069	2	11	2		15
HONGLUN	2620454.902	183487.9758	58	21/2/01	-1.286094081	-3	-4	-2	-2	-11
HUNAN	2649583.283	197073.457	58	21/2/01	0.596520372	0	-2	-3	0	-5
HUWEI	2623606.307	192041.0685	58	21/2/01	-0.602067031	-1	-6	-3	-3	-13
JIANYANG	2614756.247	163506.2183	58	21/2/01	-3.289956207	2	1	0		3
JIAXING	2616146.286	194875.0779	58	21/2/01	-0.976633996	-5	-16	-5	0	-26
JINHU_XIN	2607660.555	163232.543	58	21/2/01	-1.416344728	1	7	4	-1	11
JIUZHUANG	2614176.152	188781.0141	58	21/2/01	0.210993382	-4	-17	-3	-3	-27
KECUO	2613831.288	182075.1868	58	21/2/01	-3.209905902	-3	-11	-3	-2	-19
LONGYAN	2624184.907	179646.0845	58	21/2/01	-0.274782597	-2	-4	1	-1	-6
LUNFENG_XIN	2624237.886	169449.4526	58	21/2/01	-3.714189583	2	10	1	0	13
NANGUANG	2612049.839	170402.55	58	21/2/01	0.024951565	-3	-2	-1	0	-6
NEILIAO	2611723.343	184142.1816	58	21/2/01	-4.654777861	-4	-20	-4	-1	-29
QIAOYI	2637964.787	196150.7076	58	21/2/01	0.741582243	-3	0	-2	0	-5
TANQIFENXIAO	2599940.938	176526.1885	58	21/2/01	-0.476116694	-4	-2	1	0	-5
TUKU	2620611.258	187772.1347	58	21/2/01	-3.842705893	0	-11	-3	0	-14
XIGANG	2639733.171	177634.1274	58	21/2/01	-0.914778046	0	2	0	0	2
XINGHUA	2643201.139	188364.0829	58	21/2/01	-2.058135478	-5	-2	0	2	-5
XINJIE	2644119.881	179743.0076	58	21/2/01	-0.770745667	-1	2	1	-1	1
XINPI	2598087.955	181888.9008	58	21/2/01	-1.261931778	0	-1	0	1	0
XINSHENG	2648279.218	188342.1606	58	21/2/01	-0.229572413	-1	1	-1	0	-1
XINXING	2626356.247	170721.1697	58	21/2/01	1.086858377	3	11	4	0	18
XIUTAN	2617397.242	183652.1189	58	21/2/01	-0.151073821	-7	-9	-4	0	-20
XIZHOU	2638501.072	199069.9724	58	21/2/01	-1.333744735	0	-2	0	0	-2
YIWU	2604974.341	167842.2267	58	21/2/01	-4.603047474	0	-9	-5	1	-13
YUANCHANG	2616803.264	179485.1921	58	21/2/01	-1.759885129	-3	-7	-2	-2	-14
ZHENGMIN	2622974.25	189571.0837	58	21/2/01	-1.435411215	-1	-5	-1	0	-7
ZHENNAN	2621720.322	202939.0328	58	21/2/01	0.929494386	0	-5	-2	1	-6
ZHUTANG	2639635.482	191944.0748	58	21/2/01	-1.304956133	0	-3	-1	0	-4
ANHE	2602035.471	179539.2046	59	21/3/01	-0.497398636	-4	-17	-3	-1	-25
ANNAN	2626430.829	173539.7929	59	21/3/01	0.569733267	-2	-5	-1	0	-8
BEICHEN	2608228.949	178859.9588	59	21/3/01	0.629272251	-3	-11	2	-1	-13
CANLIN	2608157.277	173088.151	59	21/3/01	0.762470645	-1	-8	-4	-3	-16
DONGGUANG	2616755.314	175783.145	59	21/3/01	0.752800103	-13	-6	-1	1	-19
DONGSHI	2595468.323	163523.1866	59	21/3/01	0.232061551	1	-6	-2	-1	-8
ERLUN	2629865.287	190429.1488	59	21/3/01	-4.93520621	-1	-1	-1	1	-2
FENGAN	2631894.183	171859.1845	59	21/3/01	-3.917410875	-1	-1	1	0	-1
FENGRONG	2632016.259	179785.1755	59	21/3/01	-0.634764702	-1	-6	-2	1	-8
GUANGFU	2626508.298	189084.0983	59	21/3/01	-4.857917925	0	-4	-1	1	-4
HAIFENG	2629140.251	171150.1455	59	21/3/01	-1.95355537	1	-1	0		0
HONGLUN	2620454.902	183487.9758	59	21/3/01	-2.100209915	-7	-6	-2	-2	-17
HUNAN	2649583.283	197073.457	59	21/3/01	-0.400170446	-1	-4	1	2	-2
HUWEI	2623606.307	192041.0685	59	21/3/01	0.749203498	-2	-2	-2	0	-6
JIANYANG	2614756.247	163506.2183	59	21/3/01	-8.407786177	0	-2	0		-2
JIAXING	2616146.286	194875.0779	59	21/3/01	-1.75148405	-2	-4	-2	0	-8
JINHU_XIN	2607660.555	163232.543	59	21/3/01	-1.630999737	1	-1	-1	0	-1
JIUZHUANG	2614176.152	188781.0141	59	21/3/01	0.659095301	-1	-8	-2	-1	-12
KECUO	2613831.288	182075.1868	59	21/3/01	-7.136997838	-2	-9	0	1	-10
LONGYAN	2624184.907	179646.0845	59	21/3/01	-1.393280116	-1	-6	-2	-1	-10
LUNFENG_XIN	2624237.886	169449.4526	59	21/3/01	-5.649887652	1	1	-1	0	1
NANGUANG	2612049.839	170402.55	59	21/3/01	-0.115085534	-6	-4	-1	-1	-12
NEILIAO	2611723.343	184142.1816	59	21/3/01	-7.439622052	-1	-8	-2	1	-10
QIAOYI	2637964.787	196150.7076	59	21/3/01	1.885909598	1	-3	0	1	-1
TANQIFENXIAO	2599940.938	176526.1885	59	21/3/01	-0.937694539	-3	-13	-2	-1	-19
TUKU	2620611.258	187772.1347	59	21/3/01	-5.062667188	-2	-5	-2	-2	-11
XIGANG	2639733.171	177634.1274	59	21/3/01	-2.929691772	0	-3	-1	-1	-5
XINGHUA	2643201.139	188364.0829	59	21/3/01	-4.313412173	-1	0	-3	-1	-5
XINJIE	2644119.881	179743.0076	59	21/3/01	-0.62385558	0	-1	-2	0	-3
XINPI	2598087.955	181888.9008	59	21/3/01	-0.527138773	-8	-8	0	-1	-17
XINSHENG	2648279.218	188342.1606	59	21/3/01	0.366902469	-2	-4	-1	-1	-8
XINXING	2626356.247	170721.1697	59	21/3/01	-0.22968665	-2	-4	0	0	-6
XIUTAN	2617397.242	183652.1189	59	21/3/01	-0.357514097	-12	-6	-1	0	-19
XIZHOU	2638501.072	199069.9724	59	21/3/01	-0.805263546	-1	0	-1	0	-2
YIWU	2604974.341	167842.2267	59	21/3/01	-9.242171644	0	-9	-5	1	-13
YUANCHANG	2616803.264	179485.1921	59	21/3/01	0.609737768	-10	-7	2	0	-15
ZHENGMIN	2622974.25	189571.0837	59	21/3/01	-1.891425545	-3	-4	-2	0	-9
ZHENNAN	2621720.322	202939.0328	59	21/3/01	3.593692065	-2	-2	1	-1	-4
ZHUTANG	2639635.482	191944.0748	59	21/3/01	-0.320391108	-1	-1	-1	0	-3
ANNAN	2626430.829	173539.7929	60	21/4/01	2.612543922	-4	-5	-1	-3	-13
BEICHEN	2608228.949	178859.9588	60	21/4/01	0.309164697	-2	-10	-4	-3	-19
CANLIN	2608157.277	173088.151	60	21/4/01	-0.752700603	-1	-12	-6	-1	-20
DONGGUANG	2616755.314	175783.145	60	21/4/01	0.365995209	-3	-5	-2	0	-10
ERLUN	2629865.287	190429.1488	60	21/4/01	-7.344969516	-1	-2	0	-1	-4
FENGAN	2631894.183	171859.1845	60	21/4/01	-6.767508559	0	-2	-3	-1	-6
FENGRONG	2632016.259	179785.1755	60	21/4/01	-1.348901412	-2	-1	-1	-1	-5
GUANGFU	2626508.298	189084.0983	60	21/4/01	-8.47667785	0	-4	-1	0	-5
